organization,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,recording_id,recording_date_time,task_id,aru_task_status,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_user_id,species_individual_comments,task_comments
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515367,2015-05-03 00:00:00,478184,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515361,2015-05-03 02:00:00,478178,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515364,2015-05-04 02:00:00,478181,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515377,2015-05-05 06:24:00,478194,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2889037,1,Non-vocal,9.90,9.35,-35.56,f,,17,17,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515374,2015-05-07 00:00:00,478191,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515375,2015-05-08 00:00:00,478192,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515370,2015-05-08 07:58:00,478187,New,60s,None,NONE,NONE,"",,,,,,,,,,2153,2153,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515380,2015-05-09 00:00:00,478197,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515383,2015-05-09 07:56:00,478200,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2906394,1,Non-vocal,35.70,7.50,-32.96,f,,2034,2034,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515389,2015-05-10 00:00:00,478206,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515382,2015-05-11 07:52:00,478199,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2884964,1,Non-vocal,2.45,8.10,-32.61,f,,6,6,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515382,2015-05-11 07:52:00,478199,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2884965,1,Song,52.50,5.35,-32.84,f,,6,6,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515392,2015-05-12 06:10:00,478209,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515391,2015-05-13 00:00:00,478208,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2884149,1,Non-vocal,0.20,3.55,-34.27,f,,845,845,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515386,2015-05-13 02:00:00,478203,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515396,2015-05-14 06:07:00,478213,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515394,2015-05-14 07:47:00,478211,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515405,2015-05-16 00:00:00,478222,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515399,2015-05-17 02:00:00,478216,New,60s,None,NONE,NONE,"",,,,,,,,,,1906,1906,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515398,2015-05-18 02:00:00,478215,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515409,2015-05-18 06:00:00,478226,New,60s,None,NONE,NONE,"",,,,,,,,,,1060,1060,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515408,2015-05-20 05:57:00,478225,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2885034,1,Non-vocal,4.30,10.85,-30.19,f,,2034,2034,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515402,2015-05-20 07:37:00,478219,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515413,2015-05-22 00:00:00,478230,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2885455,1,Non-vocal,0.20,8.10,-33.35,f,,2034,2034,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515413,2015-05-22 00:00:00,478230,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2885456,1,Song,16.80,11.05,-32.19,f,,2034,2034,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515410,2015-05-22 02:00:00,478227,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515416,2015-05-22 07:34:00,604090,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,3240720,1,Non-vocal,14.15,9.25,-32.5,f,,2060,2060,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515425,2015-05-23 00:00:00,478242,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515417,2015-05-23 02:00:00,478234,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515429,2015-05-23 05:53:00,478246,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2884862,1,Non-vocal,16.80,16.10,-36.73,f,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515419,2015-05-24 02:00:00,478236,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1060,1060,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515421,2015-05-24 07:31:00,478238,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515423,2015-05-25 02:00:00,478240,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515427,2015-05-26 07:29:00,478244,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2884185,1,Non-vocal,24.95,10.55,-38.15,f,,841,841,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515430,2015-05-27 07:27:00,478247,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515437,2015-05-28 00:00:00,478254,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515432,2015-05-28 02:00:00,478249,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515434,2015-05-29 02:00:00,478251,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,515444,2015-05-30 05:44:00,478261,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522867,2016-04-19 02:00:00,485708,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522871,2016-04-19 06:57:00,485712,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522869,2016-04-20 02:00:00,485710,New,60s,None,NONE,NONE,"",,,,,,,,,,1906,1906,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522873,2016-04-21 00:00:00,485714,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2910191,1,Non-vocal,48.55,11.40,-32.17,f,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522875,2016-04-21 06:53:00,485716,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,2,2919334,1,Non-vocal,51.55,8.40,-43.58,f,,1057,1057,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522875,2016-04-21 06:53:00,485716,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,2,2919337,1,Song,17.65,10.50,-39.98,f,,1057,1057,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522875,2016-04-21 06:53:00,485716,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2919333,1,Non-vocal,4.95,7.00,-40.87,f,,1057,1057,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522874,2016-04-22 06:50:00,485715,New,60s,None,NONE,NONE,"",,,,,,,,,,1906,1906,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522872,2016-04-23 02:00:00,485713,New,60s,None,NONE,NONE,"",,,,,,,,,,2153,2153,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522876,2016-04-24 02:00:00,485717,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2928511,1,Song,39.05,6.10,-32.4,f,,1170,1170,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522876,2016-04-24 02:00:00,485717,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2928509,1,Non-vocal,23.90,8.15,-33.81,f,,1170,1170,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522876,2016-04-24 02:00:00,485717,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2928513,1,Song,47.00,11.70,-38.24,f,,1170,1170,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522877,2016-04-25 00:00:00,485718,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2924174,1,Song,44.90,6.30,-35.48,f,,505,505,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522879,2016-04-28 00:00:00,485720,New,60s,None,NONE,NONE,"",,,,,,,,,,1906,1906,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522880,2016-04-28 06:37:00,485721,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,3174154,1,Non-vocal,0.70,7.20,-32.26,f,,877,877,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522878,2016-04-29 00:00:00,485719,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522882,2016-04-29 06:35:00,485723,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2889192,1,Non-vocal,26.65,11.70,-29.63,f,,17,17,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522881,2016-04-30 02:00:00,485722,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522884,2016-04-30 06:33:00,485725,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522883,2016-05-02 06:28:00,485724,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,2,2933800,1,Non-vocal,43.95,11.65,-30.26,f,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522883,2016-05-02 06:28:00,485724,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2933798,1,Non-vocal,0.10,4.10,-34.37,f,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522883,2016-05-02 06:28:00,485724,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2933799,1,Song,32.25,10.90,-33.28,f,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522886,2016-05-03 00:00:00,485727,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522885,2016-05-08 07:56:00,485726,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522887,2016-05-09 02:00:00,485728,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,505,505,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522890,2016-05-09 06:15:00,485731,New,60s,None,NONE,NONE,"",,,,,,,,,,1906,1906,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522891,2016-05-10 00:00:00,485732,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522888,2016-05-10 02:00:00,485729,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522892,2016-05-10 06:13:00,485733,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2933801,1,Non-vocal,48.00,10.90,-36.36,f,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522892,2016-05-10 06:13:00,485733,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2933802,1,Song,17.80,8.45,-35.16,f,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522889,2016-05-11 02:00:00,485730,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522894,2016-05-13 00:00:00,485735,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522893,2016-05-13 02:00:00,485734,New,60s,None,NONE,NONE,"",,,,,,,,,,1906,1906,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522896,2016-05-13 06:07:00,485737,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2889387,1,Non-vocal,44.30,10.35,-26.87,f,,6,6,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522895,2016-05-13 07:47:00,485736,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2915239,1,Song,45.45,8.50,-33.92,f,,17,17,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522895,2016-05-13 07:47:00,485736,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2915238,1,Song,28.85,9.00,-33.6,f,,17,17,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522895,2016-05-13 07:47:00,485736,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2915237,1,Non-vocal,4.15,8.10,-33.4,f,,17,17,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522899,2016-05-14 00:00:00,485740,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522900,2016-05-14 06:05:00,485741,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2928529,1,Song,26.30,10.95,-29.44,f,,1170,1170,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522900,2016-05-14 06:05:00,485741,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2928524,1,Non-vocal,0.15,6.60,-36.46,f,,1170,1170,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522897,2016-05-15 07:44:00,485738,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2933803,1,Non-vocal,0.10,10.15,-36.56,f,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522903,2016-05-17 00:00:00,485744,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522898,2016-05-17 02:00:00,485739,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522901,2016-05-19 02:00:00,485742,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522906,2016-05-21 05:54:00,485747,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2889197,1,Non-vocal,7.70,6.10,-36.02,f,,17,17,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522902,2016-05-21 07:34:00,485743,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522905,2016-05-22 00:00:00,485746,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522904,2016-05-22 02:00:00,485745,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522907,2016-05-23 00:00:00,485748,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522909,2016-05-24 05:50:00,485750,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1909,1909,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522908,2016-05-25 02:00:00,485749,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522910,2016-05-25 07:29:00,485751,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522915,2016-05-26 00:00:00,485756,New,60s,None,NONE,NONE,"",,,,,,,,,,1906,1906,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522911,2016-05-26 02:00:00,485752,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522916,2016-05-27 00:00:00,485757,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,505,505,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522912,2016-05-27 02:00:00,485753,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522913,2016-05-27 07:26:00,485754,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,505,505,,
ABMI,1321,265-NW,32886,5500,-112.842941,58.207672,Wildlife Acoustics Inc,522914,2016-05-29 07:24:00,485755,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515445,2015-04-20 00:00:00,478262,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515441,2015-04-21 00:00:00,478258,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,3038545,1,Non-vocal,42.50,10.45,-33.88,f,,877,877,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515447,2015-04-21 06:54:00,478264,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2884199,1,Non-vocal,0.50,5.70,-37.75,f,,841,841,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515447,2015-04-21 06:54:00,478264,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2884200,1,Song,52.80,7.15,-35.35,f,,841,841,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515453,2015-04-26 00:00:00,478270,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2890438,1,Non-vocal,28.95,10.15,-39.09,f,,1906,1906,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515450,2015-04-26 02:00:00,478267,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515456,2015-04-27 00:00:00,478273,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515452,2015-04-27 02:00:00,478269,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515455,2015-04-28 02:00:00,478272,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515460,2015-04-28 06:39:00,478277,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,17,17,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515462,2015-04-29 00:00:00,478279,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1170,1170,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515467,2015-04-30 00:00:00,478284,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515461,2015-04-30 02:00:00,478278,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,2034,2034,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515469,2015-04-30 06:34:00,478286,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,845,845,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515468,2015-05-01 02:00:00,478285,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,1057,1057,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515471,2015-05-02 00:00:00,478288,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2884872,1,Non-vocal,28.30,4.50,-37.57,f,,1909,1909,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515472,2015-05-03 06:28:00,478289,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2884889,1,Song,37.90,11.05,-28.54,f,,1909,1909,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515474,2015-05-04 06:26:00,478291,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2927394,1,Non-vocal,12.95,9.90,-36.13,f,,845,845,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515477,2015-05-05 00:00:00,478294,New,60s,None,NONE,NONE,"",,,,,,,,,,53,53,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515480,2015-05-06 00:00:00,478297,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,841,841,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515484,2015-05-06 06:22:00,478301,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,6,6,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515479,2015-05-07 02:00:00,478296,Transcribed,60s,None,NONE,NONE,"",,,,,,,,,,877,877,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515489,2015-05-08 00:00:00,478306,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,3018591,1,Non-vocal,30.65,7.25,-35.45,f,,2034,2034,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515487,2015-05-08 06:18:00,478304,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2889038,1,Non-vocal,44.15,8.10,-33.81,f,,17,17,,
ABMI,1321,266-NW,32890,5500,-112.512741,58.205688,Wildlife Acoustics Inc,515486,2015-05-09 07:56:00,478303,Transcribed,60s,None,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2890439,1,Non-vocal,41.15,8.75,-37.54,f,,1906,1906,,
